Asset Key,Asset Name,Family,Control ID,Control Label,Control Title,Type,Implementation Action,Action Detail,Responsible Area,Estimated Hours,Completed,Action Notes,Generated At
app-005,EEEEE,PT,PT-2,PT-2,Authority to Process Personally Identifiable Information,Control,Implement or confirm application restrictions in EEEEE so PII processing is limited to the approved purposes only,"Use the existing application authorisation model, workflow controls, or operational procedures to prevent collection, use, storage, dissemination, disclosure, or disposal outside the approved purposes.",Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2,PT-2,Authority to Process Personally Identifiable Information,Control,Train EEEEE operational and support personnel on the authorised PII processing limits for the application,Brief personnel who handle or administer PII in EEEEE on the approved purposes and the requirement not to process PII beyond the privacy notice/SORN and approved agreements.,Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2,PT-2,Authority to Process Personally Identifiable Information,Control,Record evidence that EEEEE's PII processing is restricted to authorised purposes,"Retain the approved notice/SORN references, the application procedure, the processing-to-authority mapping, and training completion evidence for assessment and audit use.",Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(1),PT-2(1),Data Tagging,Enhancement,Locate the enterprise personally identifiable information processing and transparency policy and procedures and confirm EEEEE’s local operating procedures align with the required data tagging process,"Ensure the application team is using the enterprise-approved requirements for data tagging, including the authorised processing categories and the relevant personally identifiable information elements.",Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(1),PT-2(1),Data Tagging,Enhancement,Document EEEEE data tag definitions for the authorised processing categories and personally identifiable information elements used by the application,"Record the tags that represent collection, storage, processing, sharing, and deletion as authorised for Confidential and Secret data, and the personally identifiable information elements covered by the control.",Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(1),PT-2(1),Data Tagging,Enhancement,Document the procedure for attaching the required data tags to EEEEE data extracts and other personally identifiable information records,Specify where tags must be applied in the application’s data handling flow so that extracts carry the correct authorised processing and personally identifiable information tags.,Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(1),PT-2(1),Data Tagging,Enhancement,Document the procedure for monitoring data tags within EEEEE to verify that tagged personally identifiable information is processed only as authorised,Define how the team will check that data tags remain present and accurate across the application’s handling of personally identifiable information.,Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(1),PT-2(1),Data Tagging,Enhancement,Retain evidence of EEEEE data extracts with their corresponding data tags,Keep sample extracts or records showing the required tags attached to the relevant personally identifiable information elements for assessment evidence.,Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(2),PT-2(2),Automation,Enhancement,Locate the enterprise personally identifiable information processing and transparency policy and procedures for EEEEE and confirm the application’s authorised processing rules are understood,Identify the approved enterprise documents that define how authorised PII processing is to be managed for this application and record the applicable requirements for EEEEE.,Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(2),PT-2(2),Automation,Enhancement,Document EEEEE’s privacy plan to show how authorised processing of personally identifiable information is controlled within the application boundary,"Include the application-specific process for authorising PII processing and the use of policy-based enforcement via automated access controls, PII tagging, and continuous monitoring alerts.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(2),PT-2(2),Automation,Enhancement,Implement automated access controls in EEEEE to enforce only authorised processing of personally identifiable information,Configure the application to use the approved access model so that only users and services with authorised processing rights can access PII-related functions or records.,Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(2),PT-2(2),Automation,Enhancement,Implement PII tagging in EEEEE to identify personally identifiable information subject to authorised processing rules,Apply the approved tagging approach to PII records or fields so that automated controls can distinguish authorised from unauthorised processing.,Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(2),PT-2(2),Automation,Enhancement,Configure continuous monitoring alerts for unauthorised personally identifiable information processing in EEEEE,Set up alerts to notify the responsible support and security personnel when processing activity deviates from the authorised processing rules.,Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-2(2),PT-2(2),Automation,Enhancement,Record the automated mechanisms used by EEEEE to manage authorised personally identifiable information processing,"Maintain evidence showing the access controls, tagging, and monitoring mechanisms in place and how they support enforcement of authorised processing.",Engineering Systems Team,3,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3,PT-3,Personally Identifiable Information Processing Purposes,Control,Document EEEEE’s authorised personally identifiable information processing purposes in the application privacy documentation,"Record the approved purposes as identity verification, eligibility determination, benefits administration, security monitoring, and incident response, covering the full information life cycle where applicable.",Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3,PT-3,Personally Identifiable Information Processing Purposes,Control,Update EEEEE’s public privacy notices to describe the application’s personally identifiable information processing purposes,"Ensure the notices state what personally identifiable information is processed and for which approved purposes, using the enterprise-approved wording where available.",Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3,PT-3,Personally Identifiable Information Processing Purposes,Control,Update EEEEE’s internal policies and procedures to restrict personally identifiable information processing to the documented purposes only,"Cover collection, use, storage, maintenance, dissemination, and disposal so processing remains compatible with the approved purposes.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3,PT-3,Personally Identifiable Information Processing Purposes,Control,"Implement EEEEE’s change control process to require privacy compatibility review, legal counsel concurrence, and senior agency official for privacy approval before any new or changed personally identifiable information processing purpose is adopted","Use the approved mechanisms: privacy impact assessment updates, system of records notice updates, and change control with senior agency official for privacy approval.",Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3,PT-3,Personally Identifiable Information Processing Purposes,Control,Establish monitoring for changes in EEEEE’s personally identifiable information processing and record the results,Track any changes to processing purposes or methods and retain evidence of the monitoring outcome for compliance purposes.,Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3,PT-3,Personally Identifiable Information Processing Purposes,Control,Confirm that EEEEE personnel with personally identifiable information processing and privacy responsibilities are trained on the approved processing purposes and restrictions,Use the enterprise training route and retain completion evidence for the application team and any other relevant personnel.,Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(1),PT-3(1),Data Tagging,Enhancement,Locate the enterprise personally identifiable information processing and transparency policy and procedures for EEEEE and confirm the required data tagging obligations,Identify the approved enterprise requirements that govern how data tags must be used for personally identifiable information and authorised processing purposes within EEEEE.,Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(1),PT-3(1),Data Tagging,Enhancement,Document how EEEEE uses data tags to identify personally identifiable information elements and their authorised uses,"Describe the data elements in scope, the purposes carried in the tag, and where the tags are attached as information moves through the application.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(1),PT-3(1),Data Tagging,Enhancement,Define the data tag schema used by EEEEE for the specified personally identifiable information elements and processing purposes,"Specify the tag structure, required fields, and the authorised purpose values for direct identifiers, contact details, and protected health information fields.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(1),PT-3(1),Data Tagging,Enhancement,Implement the data tagging mechanism in EEEEE so the required purposes are attached to the specified personally identifiable information elements,"Ensure the application attaches data tags containing authorised processing for healthcare operations (HIPAA), security monitoring, and compliance with ITAR/EAR/CMMC/NIS2 to the in-scope personally identifiable information elements.",Engineering Systems Team,16,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(1),PT-3(1),Data Tagging,Enhancement,Produce data extracts from EEEEE that retain the corresponding data tags for the in-scope personally identifiable information elements,Verify exported or shared data includes the associated tags so the authorised uses remain visible as the data leaves the application boundary.,Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(1),PT-3(1),Data Tagging,Enhancement,Record evidence that EEEEE attaches the required data tags to the specified personally identifiable information elements,"Retain sample records, extracts, or screenshots showing the tags applied to direct identifiers, contact details, and protected health information fields.",Engineering Systems Team,3,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(2),PT-3(2),Automation,Enhancement,Locate the Enterprise personally identifiable information processing and transparency policy and procedures and map EEEEE processing activities to the required purpose-tracking obligations,"Confirm which processing purposes apply to EEEEE and identify the business records, data extracts, tags, and process steps needed to evidence them.",Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(2),PT-3(2),Automation,Enhancement,Document EEEEE data extracts with corresponding data tags that record the authorised processing purpose for each personally identifiable information dataset,Ensure the extract format includes the purpose mapping required by the enterprise-approved automated mechanisms and can be used as compliance evidence.,Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(2),PT-3(2),Automation,Enhancement,Document EEEEE privacy plan to show how processing purposes of personally identifiable information are tracked using automated data discovery and metadata tagging in the on-prem data catalog with policy-based purpose mapping,Reference the specific automated tracking mechanism in use and describe how it supports purpose tracking within the application boundary.,Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(2),PT-3(2),Automation,Enhancement,Define and implement the operational process for enforcing authorised processing of personally identifiable information in EEEEE using the approved purpose-mapping workflow,"Set out how personnel approve, apply, and maintain purpose mappings for personally identifiable information processing activities and related records.",Engineering Systems Team,4,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-3(2),PT-3(2),Automation,Enhancement,Verify that EEEEE personnel with personally identifiable information processing and transparency responsibilities and information security and privacy responsibilities are using the approved purpose-tracking records and automated tracking outputs,"Collect evidence that the required personnel understand and use the data tags, extracts, and privacy plan as part of normal operations.",Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,Locate the enterprise consent policy and procedures for EEEEE and confirm the application’s consent workflow complies with them,"Map the application’s privacy notice consent portal, opt-in checkboxes, CAC/PIV identity verification, and electronic revocation process to the approved enterprise requirements before use.",Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,Document EEEEE’s consent collection process for personally identifiable information prior to collection,"Record when consent is required, how it is presented before collection, how identity is verified, how consent is captured electronically, and how revocation is handled.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,Configure the privacy notice consent portal to present plain-language consent information and opt-in checkboxes before any personally identifiable information is collected,Ensure the consent display explains the processing purpose and avoids technical jargon so individuals can make an informed decision before submission.,Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,Configure CAC/PIV-based identity verification for individuals providing consent through the portal,Use the enterprise identity service to authenticate and identity-proof the individual before accepting consent or revocation requests.,Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,Implement the electronic consent and revocation workflow in EEEEE,"Ensure the application records consent status, prevents collection until consent is given, and allows individuals to revoke consent through the approved portal workflow.",Engineering Systems Team,12,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,Retain evidence of each individual’s consent and revocation action in EEEEE,"Store records showing the consent decision, timestamp, identity verification outcome, and any later revocation so the organisation can demonstrate consent was obtained prior to collection.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4,PT-4,Consent,Control,"Verify the consent workflow in EEEEE with test cases covering pre-collection consent, identity verification, revocation, and evidence capture","Confirm the implemented mechanism operates as designed and supports assessment of the consent tools, presentation, and records.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(1),PT-4(1),Tailored Consent,Enhancement,Locate the enterprise personally identifiable information processing and transparency policy and consent procedures for EEEEE and confirm the application’s obligations for tailored consent,"Identify the approved enterprise requirements that govern consent, transparency, and processing of selected PII elements, then map them to EEEEE’s user journeys and data elements.",Engineering Systems Team,2,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(1),PT-4(1),Tailored Consent,Enhancement,Document EEEEE’s privacy plan and consent process for tailored processing permissions,"Record which personally identifiable information elements can be selected by individuals, what processing each toggle permits, and how the application handles necessary versus optional processing.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(1),PT-4(1),Tailored Consent,Enhancement,Implement the user-facing consent dashboard in EEEEE with granular personally identifiable information element toggles,Provide a consent presentation or display that allows individuals to select processing permissions for specific PII elements within the application.,Engineering Systems Team,12,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(1),PT-4(1),Tailored Consent,Enhancement,Configure role-based enforcement in EEEEE’s policy engine to apply the selected consent choices,Ensure the application only processes the selected PII elements in line with the individual’s recorded permissions and blocks processing outside those choices.,Engineering Systems Team,12,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(1),PT-4(1),Tailored Consent,Enhancement,"Enable audit logging in EEEEE for consent creation, change, and withdrawal events","Capture who changed consent, what PII elements were affected, the timestamp, and the resulting permission state so consent changes are evidenced.",Engineering Systems Team,8,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(1),PT-4(1),Tailored Consent,Enhancement,Verify EEEEE’s consent mechanisms against the tailored consent requirements and retain test evidence,"Test that the dashboard, policy enforcement, and audit logs together allow individuals to tailor processing permissions to selected PII elements and keep the results as compliance evidence.",Engineering Systems Team,6,No,"",2026-06-26 22:48
app-005,EEEEE,PT,PT-4(2),PT-4(2),Just-in-time Consent,Enhancement,Review EEEEE’s privacy and consent procedures to ensure they require just-in-time consent at the time of first relevant processing and whenever the processing purpose or risk level changes,Align the application’s documented process with the enterprise consent policy and the control’s frequency requirement for the defined consent mechanisms.,Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(2),PT-4(2),Just-in-time Consent,Enhancement,"Document how EEEEE presents just-in-time consent for processing that involves sharing with third parties, profiling or automated decision-making, or access to Secret data","Cover the web portal consent prompt, privacy preference centre, and just-in-time notification with opt-in/opt-out so the presentation is tied to the specified processing types.",Engineering Systems Team,6,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(2),PT-4(2),Just-in-time Consent,Enhancement,"Configure EEEEE’s consent mechanisms to present the consent prompt, privacy preference centre, and just-in-time notification at the time of first relevant processing and on processing purpose or risk changes",Implement the required presentation points within the application flow for the specified processing activities and ensure the opt-in/opt-out choice is available.,Engineering Systems Team,12,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(2),PT-4(2),Just-in-time Consent,Enhancement,Record evidence in EEEEE showing when just-in-time consent was presented and the user’s opt-in or opt-out decision for the specified processing activities,Retain records sufficient to demonstrate that the consent mechanisms were presented in conjunction with the relevant processing and at the required times.,Engineering Systems Team,6,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(3),PT-4(3),Revocation,Enhancement,Locate the enterprise personally identifiable information processing and transparency policy and procedures for EEEEE and confirm the application’s consent revocation obligations are covered,Use the enterprise-approved policy set as the governing source for how consent revocation must be handled within EEEEE.,Engineering Systems Team,1,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(3),PT-4(3),Revocation,Enhancement,Document EEEEE’s consent revocation procedure for the self-service consent portal and authenticated ticketing workflow,"Set out the steps for individuals to revoke consent, including how requests are received, authenticated, processed, and recorded.",Engineering Systems Team,6,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(3),PT-4(3),Revocation,Enhancement,Configure the self-service consent portal in EEEEE to provide an easy-to-use consent revocation option,Ensure the portal allows individuals to revoke consent without unnecessary friction and routes the request into the approved revocation process.,Engineering Systems Team,8,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(3),PT-4(3),Revocation,Enhancement,Implement the authenticated ticketing workflow in EEEEE to accept and process consent revocation requests,"Ensure authenticated requests are captured, actioned, and tracked through to completion in line with the approved procedure.",Engineering Systems Team,8,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(3),PT-4(3),Revocation,Enhancement,Record consent revocation requests and outcomes for EEEEE as compliance evidence,"Retain records showing the request, authentication, processing action, and completion status for each revocation case.",Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-4(3),PT-4(3),Revocation,Enhancement,Verify that EEEEE’s consent revocation mechanisms operate as documented and allow individuals to revoke consent successfully,Test both the self-service portal and authenticated ticketing workflow against the documented procedure and retain the results.,Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5,PT-5,Privacy Notice,Control,Locate the enterprise privacy notice and document how EEEEE provides it to individuals at first interaction and subsequently at the required frequency,Confirm the notice is available when individuals first interact with EEEEE and remains available at least annually and whenever the notice changes.,Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5,PT-5,Privacy Notice,Control,Review the EEEEE privacy notice content to ensure it is written in plain language and avoids technical jargon,Check the wording for clarity and ease of understanding for individuals interacting with the application.,Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5,PT-5,Privacy Notice,Control,Confirm the EEEEE privacy notice states the authority that authorises processing of personally identifiable information and the purpose for processing,Verify the notice includes the required authority and purpose statements for the application’s processing activities.,Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5,PT-5,Privacy Notice,Control,Confirm the EEEEE privacy notice states the choices individuals have regarding processing and whether information is shared with other parties,Ensure the notice includes the organisation-defined information required by the control.,Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5,PT-5,Privacy Notice,Control,Record the approved location and method for presenting the privacy notice within EEEEE,Document where individuals can access the notice in the application so the implementation can be evidenced during assessment.,Engineering Systems Team,1,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(1),PT-5(1),Just-in-time Notice,Enhancement,Document EEEEE’s just-in-time privacy notice procedure for presenting notice at the time of collection and immediately before any higher-risk data action,"Define when the notice is shown, where it appears in the application flow, and how the 5-minute timing requirement is met for higher-risk data actions.",Engineering Systems Team,6,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(1),PT-5(1),Just-in-time Notice,Enhancement,Implement the just-in-time notice presentation in EEEEE’s user interface at the point where personal information is entered,"Ensure the notice is displayed to individuals at the time and location of collection, before submission of the relevant data entry step.",Engineering Systems Team,8,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(1),PT-5(1),Just-in-time Notice,Enhancement,Implement the just-in-time notice presentation in EEEEE immediately before any higher-risk data action,"Trigger the notice within the required 5-minute window before the action is completed, and ensure it is shown in conjunction with the relevant data action.",Engineering Systems Team,8,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(1),PT-5(1),Just-in-time Notice,Enhancement,"Record evidence that EEEEE’s notice content, timing, and placement satisfy the just-in-time notice requirement","Retain screenshots, workflow evidence, or test records showing the notice is presented at collection and before higher-risk data actions.",Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(2),PT-5(2),Privacy Act Statements,Enhancement,Identify all EEEEE forms and collection points that gather information to be maintained in a Privacy Act system of records,"Include paper, electronic, web, mobile, telephone, and any other collection medium used by EEEEE.",Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(2),PT-5(2),Privacy Act Statements,Enhancement,Update each identified EEEEE form to include the required Privacy Act statement or provide a separate retainable Privacy Act statement form,"Ensure the statement covers authority, whether disclosure is mandatory or voluntary, principal purpose, routine uses, effects of non-provision, and the relevant system of records notice citation and link.",Engineering Systems Team,8,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(2),PT-5(2),Privacy Act Statements,Enhancement,Review the Privacy Act statement wording for EEEEE with the Enterprise Legal & Corporate Affairs and privacy stakeholders,Confirm the notice provisions are legally sufficient and aligned to the applicable system of records notice before release.,Enterprise Legal & Corporate Affairs,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-5(2),PT-5(2),Privacy Act Statements,Enhancement,Record evidence that EEEEE forms displaying Privacy Act statements are in use for all applicable collection points,Retain copies or screenshots of the updated forms and any separate retainable statement forms as compliance evidence.,Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6,PT-6,System of Records Notice,Control,Locate the enterprise Privacy Act transparency policy and procedures for EEEEE and confirm the application’s scope as a system of records,Verify that EEEEE processes information retrieved by name or another identifier and falls within the Privacy Act system of records scope covered by the enterprise policy.,Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6,PT-6,System of Records Notice,Control,Document EEEEE’s system of records notice content in accordance with OMB guidance,"Capture the system name, purpose, authority, categories of records, categories of individuals, routine uses, and any other details required by OMB A-108 for the application’s records.",Engineering Systems Team,6,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6,PT-6,System of Records Notice,Control,Submit the EEEEE system of records notice for Federal Register publication and advance review where required,Route the notice through the enterprise legal/compliance process so publication occurs and any new or significantly modified notice is sent for OMB and congressional committee review before implementation.,"Enterprise Risk, Compliance & Assurance",4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6,PT-6,System of Records Notice,Control,"Maintain the EEEEE system of records notice so it remains accurate, up to date, and properly scoped","Review the notice against the application’s current data processing, record categories, and routine uses, and update it when the system changes.",Engineering Systems Team,3,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(1),PT-6(1),Routine Uses,Enhancement,Review the routine uses published for EEEEE in the system of records notice to confirm they remain accurate and compatible with the original collection purpose,Check each published routine use against the current data processing purpose and confirm the disclosure purpose and user categories remain correct.,Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(1),PT-6(1),Routine Uses,Enhancement,Update the EEEEE privacy notice and privacy plan records to reflect any changes needed to the system of records notice routine uses,Record the reviewed routine uses and any required corrections so the application’s privacy documentation remains aligned with the published notice.,Engineering Systems Team,3,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(1),PT-6(1),Routine Uses,Enhancement,Document the 90-day routine use review process for EEEEE and retain evidence of each review,"Set out who performs the review, what is checked, and how completion is recorded so the recurring control can be demonstrated.",Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(2),PT-6(2),Exemption Rules,Enhancement,Review the Privacy Act exemptions claimed for EEEEE against the current legal basis to confirm they remain appropriate and necessary,"Use the current system of records, privacy notice, and any supporting privacy plan or records to verify each claimed exemption still has a valid legal justification.",Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(2),PT-6(2),Exemption Rules,Enhancement,Confirm that each Privacy Act exemption claimed for EEEEE has been promulgated in the applicable regulations,Check the relevant exemption regulations and retain evidence that each exemption for the system of records is covered by a promulgated regulation.,Enterprise Legal & Corporate Affairs,3,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(2),PT-6(2),Exemption Rules,Enhancement,Update the system of records notice for EEEEE so that all claimed Privacy Act exemptions are accurately described,"Ensure the notice names the system of records, identifies the exempt provisions, and states the reasons why each exemption is necessary and appropriate.",Engineering Systems Team,4,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-6(2),PT-6(2),Exemption Rules,Enhancement,Record the results of the Privacy Act exemption review for EEEEE and retain supporting evidence,"Keep the review outcome, regulatory references, and the updated notice as compliance evidence for the 90-day review cycle.",Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-7,PT-7,Specific Categories of Personally Identifiable Information,Control,"Locate the Enterprise privacy processing and transparency policy and procedures for EEEEE and confirm the specific processing conditions for Secret, ITAR and other regulated PII categories are applicable to the application","Use the enterprise-issued policy, procedures and any related governing requirements as the baseline for EEEEE. Record the applicable conditions that limit processing to authorised purposes and require encryption, least privilege and role-based approvals.",Engineering Systems Team,2,No,"",2026-06-26 22:49
app-005,EEEEE,PT,PT-7,PT-7,Specific Categories of Personally Identifiable Information,Control,Document the specific categories of personally identifiable information processed by EEEEE and map each category to the required processing conditions,"Capture where the application processes, stores or transmits PII and identify which categories require additional protections or conditions. Link each category to the authorised-purpose restriction, encryption, least privilege and approval requirements.",Engineering Systems Team,4,No,"",2026-06-26 22:49
