Asset Key,Asset Name,Family,Control ID,Control Label,Control Title,Type,Implementation Action,Action Detail,Responsible Area,Estimated Hours,Completed,Action Notes,Generated At
app-005,EEEEE,RA,RA-3(2),RA-3(2),Use of All-source Intelligence,Enhancement,"Locate the enterprise risk assessment policy, security planning policy and procedures, and risk assessment procedures applicable to EEEEE and confirm the application team’s compliance obligations",Use the enterprise-issued documents as the authoritative basis for how all-source intelligence is to be used within EEEEE’s risk assessment activities.,Engineering Systems Team,2,No,"",2026-06-26 22:57
app-005,EEEEE,RA,RA-3(2),RA-3(2),Use of All-source Intelligence,Enhancement,Document EEEEE’s risk assessment procedure to include the use of all-source intelligence in analysing vulnerabilities and supply chain risk,"Cover intelligence inputs from open-source, measurement and signature intelligence, human intelligence, signals intelligence, and imagery intelligence, and include development, manufacturing, delivery, people, environment, and multi-tier supplier risk analysis as applicable to EEEEE.",Engineering Systems Team,6,No,"",2026-06-26 22:57
app-005,EEEEE,RA,RA-3(2),RA-3(2),Use of All-source Intelligence,Enhancement,Perform and record a risk assessment for EEEEE using all-source intelligence to support the analysis of risk,"Capture the intelligence sources used, the risks identified, and the resulting assessment for vulnerabilities arising from development, manufacturing, delivery processes, people, environment, and relevant supplier tiers.",Engineering Systems Team,8,No,"",2026-06-26 22:57
app-005,EEEEE,RA,RA-3(2),RA-3(2),Use of All-source Intelligence,Enhancement,Update EEEEE’s system security plan and related risk records with the all-source intelligence-based risk assessment results,"Ensure the SSP and supporting records reflect the current risk analysis, the intelligence inputs considered, and any decisions or treatments arising from the assessment.",Engineering Systems Team,4,No,"",2026-06-26 22:57
app-005,EEEEE,RA,RA-3(2),RA-3(2),Use of All-source Intelligence,Enhancement,Review and disseminate the all-source intelligence-based risk assessment results to personnel with security and risk responsibilities for EEEEE,Share the documented results and any resulting decisions with the relevant application and security stakeholders who need to act on the findings.,Engineering Systems Team,2,No,"",2026-06-26 22:57
app-005,EEEEE,RA,RA-3(2),RA-3(2),Use of All-source Intelligence,Enhancement,Record any required updates to the EEEEE risk assessment when new all-source intelligence or supplier risk information becomes available,Maintain a documented update process so the risk assessment can be refreshed when intelligence changes affect the application’s risk posture.,Engineering Systems Team,3,No,"",2026-06-26 22:57
app-005,EEEEE,RA,RA-3(3),RA-3(3),Dynamic Threat Awareness,Enhancement,"Locate the enterprise risk assessment policy, security planning procedure, and risk assessment process applicable to EEEEE and confirm the application’s obligations for ongoing threat awareness","Identify the approved enterprise documents that govern threat intelligence use, risk assessment updates, and dissemination of risk information for this production application.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(3),RA-3(3),Dynamic Threat Awareness,Enhancement,"Document in EEEEE’s system security plan how threat intelligence feeds, vulnerability intelligence, and active monitoring of indicators of compromise are used to determine the current cyber threat environment on an ongoing basis","Record the specific sources, review cadence, and how the application team consumes enterprise security outputs to maintain current threat awareness.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(3),RA-3(3),Dynamic Threat Awareness,Enhancement,"Establish and follow a procedure for reviewing threat intelligence, vulnerability intelligence, and indicators of compromise for EEEEE on an ongoing basis","Define who reviews the information, how often it is reviewed, and how findings are captured for the application’s risk assessment records.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(3),RA-3(3),Dynamic Threat Awareness,Enhancement,"Update EEEEE’s risk assessment, risk assessment results, and risk reports when threat intelligence indicates a change in the cyber threat environment",Ensure changes in threat level or relevant indicators are reflected in the application’s risk records and supporting evidence.,Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(3),RA-3(3),Dynamic Threat Awareness,Enhancement,Update EEEEE’s security procedures and operational thresholds when threat awareness indicates a need to change privilege or authentication requirements,Apply any required changes to application operating procedures or access-related thresholds in response to the current threat environment.,Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(3),RA-3(3),Dynamic Threat Awareness,Enhancement,"Record and retain evidence of the threat intelligence inputs reviewed, the risk assessment updates made, and the dissemination of threat information to security personnel for EEEEE","Keep dated records showing the sources consulted, decisions taken, and any resulting updates to the system security plan or related documents.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(4),RA-3(4),Predictive Cyber Analytics,Enhancement,"Locate the enterprise risk assessment policy, security planning policy and procedures, and risk assessment procedures applicable to EEEEE and confirm the application’s compliance obligations are captured in the system security plan",Use the inherited enterprise policies and procedures as the governing basis for how EEEEE will employ advanced automation and analytics to predict and identify risks.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(4),RA-3(4),Predictive Cyber Analytics,Enhancement,"Document in EEEEE’s security design and operational procedures how machine learning-assisted threat discovery, correlation, and risk scoring with adaptive response workflows are used to predict and identify risks to enterprise IT services, OT network segments, and on-prem security monitoring sensors","Describe the automated threat discovery and response workflows, context-based analysis, and machine-assisted decision support used for the application’s monitoring scope.",Engineering Systems Team,6,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(4),RA-3(4),Predictive Cyber Analytics,Enhancement,Document the human-in-the-loop review step for EEEEE’s automated analytics outputs and adaptive responses,"Specify how security personnel review alerts, risk scores, and proposed responses before action is taken, to ensure machine learning outputs are monitored by humans.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(4),RA-3(4),Predictive Cyber Analytics,Enhancement,"Record the risk assessment outputs, reviews, updates, and risk reports generated from EEEEE’s automated analytics in the application’s compliance records and system security plan","Maintain evidence showing the mechanisms used to document, review, disseminate, and update risk assessment results for the application.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-3(4),RA-3(4),Predictive Cyber Analytics,Enhancement,Verify that the personnel responsible for EEEEE’s security operations and risk assessment use the automated analytics outputs to support ongoing risk identification and escalation,Confirm the named operational and security personnel understand their responsibilities for acting on the application’s predictive analytics and associated risk information.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,"Document EEEEE’s vulnerability scanning procedure covering weekly monitoring of system components, weekly scanning of hosted applications, monthly random scans, and additional scans after any patch, firmware, code, or configuration change",Align the procedure to the organisation-defined frequencies and state when scans are triggered by newly identified vulnerabilities affecting the asset.,Engineering Systems Team,6,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,"Record the vulnerability monitoring scope for EEEEE, including hosted application components and any relevant system components, ports, protocols, services, and configuration checks",Ensure the scope explicitly covers the asset’s application boundary and the checks required by the control for inaccessible functions and improperly configured flow control mechanisms.,Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,Confirm EEEEE uses enterprise vulnerability monitoring tools and update processes that can be readily refreshed with newly announced vulnerabilities and new scanning methods,Evidence that the asset consumes the enterprise vulnerability management capability and that scan content updates are applied promptly when new vulnerabilities are identified.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,Ensure EEEEE’s vulnerability scanning outputs are analysed and triaged for legitimate vulnerabilities,"Use the enterprise vulnerability management process to review scan reports, determine applicability, and classify findings for remediation.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,"Remediate legitimate vulnerabilities in EEEEE within the required response times for Critical, High, Medium, and Low findings",Apply fixes or compensating changes through the normal change process and track closure against the organisation-defined timeframes.,Engineering Systems Team,8,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,Share EEEEE vulnerability monitoring findings and control assessment results with the CISO and the vulnerability management team,"Provide scan results, confirmed vulnerabilities, and remediation status so similar issues can be eliminated in other systems.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5,RA-5,Vulnerability Monitoring and Scanning,Control,"Maintain EEEEE vulnerability scanning records, results, remediation evidence, and supporting configuration documentation in the system security documentation set","Keep the artefacts needed to demonstrate the monitoring process, scan execution, analysis, and remediation for assessment purposes.",Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(2),RA-5(2),Update Vulnerabilities to Be Scanned,Enhancement,Review the Enterprise vulnerability scanning procedure for EEEEE and confirm the process for updating the scan list before each new scan and when new vulnerabilities are identified and reported,Ensure the application team understands the required trigger points and how they apply to EEEEE in production.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(2),RA-5(2),Update Vulnerabilities to Be Scanned,Enhancement,Update the EEEEE vulnerability scanning configuration documentation to record the current vulnerabilities included in the scan scope and the method for adding newly identified vulnerabilities,Keep the documentation aligned to the enterprise scanning tool configuration and the application’s current risk profile.,Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(2),RA-5(2),Update Vulnerabilities to Be Scanned,Enhancement,Ensure the EEEEE vulnerability scanning tool configuration is updated before each new scan and whenever new vulnerabilities are identified and reported,Apply the approved scan profile changes so the next scan includes the newly identified vulnerabilities relevant to EEEEE.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(2),RA-5(2),Update Vulnerabilities to Be Scanned,Enhancement,Record the updated vulnerability scan scope in the EEEEE system security plan and associated vulnerability management records,"Capture the current scan scope, the update trigger, and the evidence showing the change was applied for EEEEE.",Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(2),RA-5(2),Update Vulnerabilities to Be Scanned,Enhancement,Verify the next EEEEE vulnerability scan results show the newly identified vulnerabilities were included in the scan scope,Retain the scan output as evidence that the updated vulnerability list was used for the scan.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(3),RA-5(3),Breadth and Depth of Coverage,Enhancement,Locate the enterprise vulnerability scanning procedure and define EEEEE’s scanning coverage statement for the application,"State the breadth and depth of coverage for EEEEE, including the system components, system types or criticality scope, and the design level to be monitored.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(3),RA-5(3),Breadth and Depth of Coverage,Enhancement,Document EEEEE’s vulnerability scanning coverage in the system security plan,Record the agreed breadth and depth of scanning coverage in the SSP and align it to the application’s risk tolerance and operating context.,Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(3),RA-5(3),Breadth and Depth of Coverage,Enhancement,Document the vulnerability scanning tools and configuration used for EEEEE,Capture which enterprise scanning tools are used for EEEEE and the configuration settings that determine the coverage depth and breadth.,Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(3),RA-5(3),Breadth and Depth of Coverage,Enhancement,Verify that EEEEE’s vulnerability scanning coverage is sufficient against the defined scope,"Check that the documented coverage matches the intended components, system types, criticality, and design level to be monitored, and update the records if not.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(3),RA-5(3),Breadth and Depth of Coverage,Enhancement,Retain vulnerability scanning results and patch and vulnerability management records for EEEEE,Keep the scan outputs and remediation records that evidence the defined breadth and depth of coverage has been applied to the application.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(4),RA-5(4),Discoverable Information,Enhancement,Review the Enterprise vulnerability scanning procedure for EEEEE and identify the sources of discoverable information covered by the control,"Use the enterprise scanning, penetration testing, risk response, and incident response processes as the basis for identifying what information about EEEEE could be exposed without compromise.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(4),RA-5(4),Discoverable Information,Enhancement,Document EEEEE-specific discoverable information and evidence sources in the System Security Plan,"Record the system information that may be externally discoverable, including relevant assessment reports, vulnerability scanning results, penetration test results, audit records, and other supporting records.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(4),RA-5(4),Discoverable Information,Enhancement,Assess confirmed discoverable information for EEEEE and determine the required corrective actions,"Confirm which exposed information is relevant and attractive to adversaries, then decide whether to notify the system owner and CISO, remove or restrict the information, or reduce exposure through configuration changes.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(4),RA-5(4),Discoverable Information,Enhancement,Implement approved configuration changes on EEEEE to remove or restrict discoverable information,"Apply only the changes needed to reduce exposure of confirmed discoverable information, using existing application configuration and deployment controls.",Engineering Systems Team,8,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(4),RA-5(4),Discoverable Information,Enhancement,Notify the system owner and CISO of confirmed discoverable information affecting EEEEE,Provide the confirmed findings and the agreed corrective actions through the organisation's established risk and incident communication routes.,Enterprise Cyber Security,1,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(4),RA-5(4),Discoverable Information,Enhancement,Document and track remediation for EEEEE to closure,"Record the corrective actions taken, retain supporting evidence, and track each item until the discoverable information has been removed, restricted, or otherwise addressed.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(5),RA-5(5),Privileged Access,Enhancement,"Identify the production and staging servers hosting vulnerability scan targets, including classified enclaves and HIPAA/PII systems, that require privileged access for authenticated vulnerability scanning, configuration compliance checks, and credentialed web application testing",Maintain the list of system components subject to privileged scanning and ensure it matches the current EEEEE environment and any associated records used for scanning authorisation.,Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(5),RA-5(5),Privileged Access,Enhancement,Document the privileged access authorisation process for vulnerability scanning activities in EEEEE,"Cover who may approve access, what scanning activities are permitted, what credentials or access methods are used, and how authorisation is recorded for authenticated vulnerability scanning, configuration compliance checks, and credentialed web application testing.",Engineering Systems Team,6,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(5),RA-5(5),Privileged Access,Enhancement,Obtain and record privileged access authorisation for the approved scanning personnel before scanning EEEEE,"Ensure access authorisation records and the personnel access authorisation list show approval for the specific system components and scanning activities, including any required credentials or access tokens.",Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(5),RA-5(5),Privileged Access,Enhancement,Store and control the authorization credentials used for privileged vulnerability scanning of EEEEE,"Ensure the credentials required for authenticated scanning, configuration compliance checks, and credentialed web application testing are issued, protected, and traceable to the authorised personnel and approved system components.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(5),RA-5(5),Privileged Access,Enhancement,Update the EEEEE system security plan and supporting system design documentation to reflect privileged access for vulnerability scanning,"Record the approved system components, scanning activities, access authorisation approach, and any relevant configuration settings or supporting mechanisms used to implement privileged access.",Engineering Systems Team,5,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(6),RA-5(6),Automated Trend Analyses,Enhancement,Locate the enterprise vulnerability scanning procedure and confirm EEEEE is included in the scope for automated scan comparison reporting,Verify the application is covered by the inherited vulnerability scanning process and that comparison reports are produced for multiple scans over time.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(6),RA-5(6),Automated Trend Analyses,Enhancement,Document in EEEEE’s system security plan how automated vulnerability scan comparison reports are used for trend analysis,"Record the approved mechanism, the scan sources, and how repeated scan results are compared to identify vulnerability trends and attack patterns.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(6),RA-5(6),Automated Trend Analyses,Enhancement,Retain vulnerability scan comparison reports for EEEEE as compliance evidence,Keep the automated comparison outputs and underlying scan results together so multiple scans can be demonstrated as compared using the approved mechanism.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(6),RA-5(6),Automated Trend Analyses,Enhancement,Review the vulnerability scan comparison reports for EEEEE and record any identified trends or recurring vulnerabilities,Use the automated comparison outputs to identify patterns across scans and capture the findings in the application’s security records.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(8),RA-5(8),Review Historic Audit Logs,Enhancement,"Locate the enterprise risk assessment policy and the application’s vulnerability scanning and audit record review procedures for EEEEE, and confirm they require review of historic audit logs for exploited vulnerabilities within the previous 365 days",Use the approved enterprise policy set and the application’s own procedures as the basis for the review process. Confirm the time period and the requirement to assess whether a vulnerability identified in the affected information system has already been exploited.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(8),RA-5(8),Review Historic Audit Logs,Enhancement,"Document the EEEEE process for reviewing historic audit logs after a vulnerability is identified, including how to determine prior exploitation within the previous 365 days","Set out the trigger, log sources, review steps, decision criteria, and how the review is linked to vulnerability scanning results and patch and vulnerability management records.",Engineering Systems Team,6,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(8),RA-5(8),Review Historic Audit Logs,Enhancement,Assign responsibility for historic audit log review and vulnerability scan analysis for EEEEE to named personnel within the Engineering Systems Team,"Identify who performs the log review, who analyses the vulnerability findings, and who records the outcome for the affected information system.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(8),RA-5(8),Review Historic Audit Logs,Enhancement,Review historic audit logs for EEEEE whenever a vulnerability is identified to determine whether it was previously exploited within the previous 365 days,Use the application’s audit logs and any supporting monitoring records to establish whether there is evidence of exploitation during the defined period.,Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(8),RA-5(8),Review Historic Audit Logs,Enhancement,Record the outcome of each historic audit log review for EEEEE and retain the evidence with the vulnerability management record,"Keep the review result, date, reviewer, relevant log references, and whether prior exploitation was found, alongside the vulnerability scanning results and patch and vulnerability management records.",Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(8),RA-5(8),Review Historic Audit Logs,Enhancement,Update the EEEEE system security plan or equivalent application security documentation to reference the historic audit log review process and evidence location,"Ensure the system security plan points to the documented process, responsible roles, and the records used to demonstrate compliance.",Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(10),RA-5(10),Correlate Scanning Information,Enhancement,Locate the Enterprise vulnerability scanning procedures and ensure EEEEE is covered by the required scan-correlation process,Confirm the application is included in the enterprise vulnerability scanning scope and that the process for correlating scan outputs to identify multi-vulnerability and multi-hop attack vectors is applicable to EEEEE.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(10),RA-5(10),Correlate Scanning Information,Enhancement,Document the EEEEE vulnerability scan correlation procedure in the system security plan and supporting operating procedures,"Record how scan results, vulnerability management records, audit records, and event/vulnerability correlation logs are used together to identify multi-vulnerability and multi-hop attack vectors for EEEEE.",Engineering Systems Team,4,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(10),RA-5(10),Correlate Scanning Information,Enhancement,"Collect and retain EEEEE vulnerability scanning results, vulnerability management records, audit records, and correlation logs",Ensure the application team maintains the records needed to evidence correlation of vulnerability scanning information for EEEEE.,Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(10),RA-5(10),Correlate Scanning Information,Enhancement,Correlate EEEEE vulnerability scan outputs with relevant event and audit data to identify multi-vulnerability and multi-hop attack vectors,Use the approved vulnerability scanning and analysis process to compare scan findings and related logs for paths where multiple weaknesses combine or where an attacker could move through more than one hop.,Engineering Systems Team,6,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(10),RA-5(10),Correlate Scanning Information,Enhancement,Record and track any identified multi-vulnerability or multi-hop attack vectors for EEEEE through the vulnerability management process,Create or update vulnerability management records with the correlated findings and any required remediation or follow-up actions.,Engineering Systems Team,3,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(10),RA-5(10),Correlate Scanning Information,Enhancement,"Verify that personnel responsible for vulnerability scanning, scan analysis, and security oversight for EEEEE have performed the correlation activity",Obtain evidence that the relevant application and security personnel have reviewed the correlated scan outputs and confirmed the presence or absence of multi-vulnerability and multi-hop attack vectors.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(11),RA-5(11),Public Disclosure Program,Enhancement,Locate the enterprise vulnerability disclosure policy and confirm EEEEE’s public reporting channel complies with it,Verify the channel is publicly discoverable and that the wording authorises good-faith vulnerability research and disclosure to the organisation.,Engineering Systems Team,2,No,"",2026-06-26 22:58
app-005,EEEEE,RA,RA-5(11),RA-5(11),Public Disclosure Program,Enhancement,Publish a public vulnerability reporting page for EEEEE,Make the channel accessible from a public location and include clear instructions for submitting vulnerability reports for the application and its components.,Engineering Systems Team,4,No,"",2026-06-26 22:58
