Asset Key,Asset Name,Family,Control ID,Control Label,Control Title,Type,Implementation Action,Action Detail,Responsible Area,Estimated Hours,Completed,Action Notes,Generated At
app-005,EEEEE,IR,IR-2(3),IR-2(3),Breach,Enhancement,Locate the enterprise incident response training materials for EEEEE and ensure they cover how to identify and respond to a breach involving the application,"Use the enterprise-approved training content and confirm it addresses confirmed and suspected breaches, including information in any medium or form.",Engineering Systems Team,2,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-2(3),IR-2(3),Breach,Enhancement,Document EEEEE-specific breach reporting steps within the application support procedures,"State how personnel must report confirmed and suspected breaches related to EEEEE, including who to notify and the required reporting route.",Engineering Systems Team,4,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-2(3),IR-2(3),Breach,Enhancement,"Deliver incident response training to EEEEE support and operational personnel on breach identification, response, and reporting",Ensure the training explicitly covers the obligation to report suspected and confirmed breaches and the organisation’s reporting process.,Engineering Systems Team,4,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-2(3),IR-2(3),Breach,Enhancement,Run a breach tabletop exercise for EEEEE using a simulated incident scenario,"Include a scenario that exercises identification of a breach and the reporting process, and capture attendance and exercise outputs as evidence.",Engineering Systems Team,6,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-2(3),IR-2(3),Breach,Enhancement,Record the incident response training and tabletop exercise evidence for EEEEE,"Retain the training attendance, exercise material, and results as compliance evidence for assessment.",Engineering Systems Team,2,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3,IR-3,Incident Response Testing,Control,"Locate the enterprise incident response policy, contingency planning policy, incident response testing procedure, and contingency plan testing procedure applicable to EEEEE and confirm the quarterly tabletop, parallel simulation, and full interrupt simulation requirements",Use the enterprise-controlled documents as the authoritative basis for the system’s testing approach and frequency.,Engineering Systems Team,2,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3,IR-3,Incident Response Testing,Control,"Write an EEEEE incident response test plan covering quarterly tabletop exercise, parallel simulation, and full interrupt simulation activities","Define the test scope, participants, scenarios, success criteria, and the system-specific arrangements needed to test the incident response capability for EEEEE.",Engineering Systems Team,6,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3,IR-3,Incident Response Testing,Control,Document the EEEEE incident response and contingency plan materials needed for the quarterly tests,"Ensure the current incident response plan, contingency plan, system security plan, and privacy plan for EEEEE are available for use in the tests.",Engineering Systems Team,4,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3,IR-3,Incident Response Testing,Control,"Conduct the quarterly tabletop exercise, parallel simulation, and full interrupt simulation for EEEEE","Execute the tests using the approved plan and capture the observed effects on operations, assets, and individuals where applicable.",Engineering Systems Team,12,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3,IR-3,Incident Response Testing,Control,Record the EEEEE incident response test results and identified weaknesses or deficiencies,"Retain the test outputs, qualitative and quantitative observations, and any issues found during each quarterly test.",Engineering Systems Team,4,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3,IR-3,Incident Response Testing,Control,Update the EEEEE incident response and contingency plans to address the weaknesses identified from testing,Revise the relevant system documents and supporting procedures to reflect the test findings and required corrective actions.,Engineering Systems Team,6,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(1),IR-3(1),Automated Testing,Enhancement,Locate the Enterprise incident response testing procedure and confirm EEEEE is included in the scope of automated incident response testing,"Use the enterprise-approved automated mechanisms requirement and verify the application is covered for production testing using SOAR, synthetic alerts, and log-based validation.",Engineering Systems Team,2,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(1),IR-3(1),Automated Testing,Enhancement,Document an EEEEE incident response test plan that uses automated tabletop and playbook execution with synthetic alerts and log-based validation,"Define the production test scenarios, environments, and expected outcomes for the application, aligned to the enterprise incident response testing approach.",Engineering Systems Team,6,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(1),IR-3(1),Automated Testing,Enhancement,Execute the approved automated incident response test for EEEEE using SOAR-based tabletop and playbook execution,Run the test in the production context using synthetic alerts and log-based validation to exercise the application’s incident response capability.,Engineering Systems Team,8,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(1),IR-3(1),Automated Testing,Enhancement,Record the incident response test results for EEEEE and retain the supporting evidence,"Capture the test outputs, observed response actions, validation results, and any issues identified during the automated test.",Engineering Systems Team,3,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(1),IR-3(1),Automated Testing,Enhancement,Update the EEEEE incident response plan and related application documentation with any actions arising from the test,"Reflect the tested scenarios, response steps, and any remediation or follow-up items in the application’s incident response documentation.",Engineering Systems Team,4,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(2),IR-3(2),Coordination with Related Plans,Enhancement,Document EEEEE incident response testing procedures that require coordination with the organisational owners of related plans,"Cover how testing will be coordinated with the teams responsible for the incident response plan, business continuity plan, disaster recovery plan, continuity of operations plan, contingency plans, crisis communications plans, critical infrastructure plans, occupant emergency plans, system security plan and privacy plan.",Engineering Systems Team,6,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(2),IR-3(2),Coordination with Related Plans,Enhancement,Identify the organisational personnel responsible for incident response testing and for testing related plans for EEEEE,Record the named contacts or roles who own incident response testing and the related plans that must be coordinated for this application.,Engineering Systems Team,2,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(2),IR-3(2),Coordination with Related Plans,Enhancement,Coordinate and record EEEEE incident response testing with the relevant plan owners,Arrange the test with the organisational elements responsible for the related plans and retain evidence that the testing was coordinated with them.,Engineering Systems Team,4,No,"",2026-06-25 21:47
app-005,EEEEE,IR,IR-3(3),IR-3(3),Continuous Improvement,Enhancement,"Locate the Enterprise incident response policy, contingency planning policy, incident response testing procedures, and related plans for EEEEE and confirm the application’s obligations for testing and evidence capture",Use the enterprise-approved documents as the authoritative basis for the application’s testing and improvement activities.,Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-3(3),IR-3(3),Continuous Improvement,Enhancement,Document EEEEE incident response testing records using both qualitative and quantitative results from each test exercise,"Record observations, outcomes, timings, counts, and other test measures in a reproducible format that can be reused for assessment and reporting.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-3(3),IR-3(3),Continuous Improvement,Enhancement,Assess EEEEE incident response testing results to determine the effectiveness of the application’s incident response processes,Use the recorded qualitative and quantitative data to judge whether the application’s incident response processes performed as intended.,Engineering Systems Team,3,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-3(3),IR-3(3),Continuous Improvement,Enhancement,Update EEEEE incident response and related application continuity documentation with agreed improvements identified from testing,Capture corrective actions and process changes in the incident response plan and any relevant application continuity or recovery documents.,Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-3(3),IR-3(3),Continuous Improvement,Enhancement,Retain EEEEE incident response testing evidence and metrics in a reproducible format for compliance review,"Keep the test outputs, measures, and improvement actions together so they can be reused to demonstrate accuracy, consistency, and reproducibility.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,"Locate the enterprise incident response policy, contingency planning policy, incident handling procedures, incident response plan, contingency plan, system security plan and privacy plan for EEEEE and confirm the application team’s obligations",Identify the current approved enterprise documents that govern incident handling and contingency activities for the application.,Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,"Document EEEEE-specific incident handling procedures covering preparation, detection and analysis, containment, eradication and recovery","Tailor the procedures to the application’s production support model and the enterprise incident response plan, including how incidents are raised, triaged, escalated and handed over.",Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,Update the EEEEE system security plan and privacy plan to reflect incident handling and breach response responsibilities,"Record the application’s incident handling scope, supporting enterprise services, and any privacy-related escalation requirements for incidents involving personal data.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,Define and assign EEEEE personnel responsibilities for incident handling and contingency planning,"Nominate the application owners and support roles who will execute incident handling and coordinate with enterprise cyber security, business continuity, legal, HR and other relevant functions.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,Align EEEEE incident handling procedures with contingency planning activities,Ensure the application’s incident response steps reference the contingency plan and define when recovery actions transition to business continuity or disaster recovery processes.,Engineering Systems Team,3,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,"Incorporate lessons learned from EEEEE incident handling activities into the application’s procedures, training and testing records",Capture post-incident improvements and update the application’s incident handling documentation and any team briefing or exercise materials accordingly.,Engineering Systems Team,3,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4,IR-4,Incident Handling,Control,"Maintain records showing EEEEE incident handling activities are performed consistently across preparation, detection and analysis, containment, eradication and recovery","Keep evidence of incident tickets, timelines, communications and closure records to demonstrate predictable handling for the application.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(1),IR-4(1),Automated Incident Handling Processes,Enhancement,Locate the enterprise incident response policy and incident handling procedures for EEEEE and confirm the application team’s responsibilities for using automated incident handling mechanisms,"Map the application’s support arrangements to the enterprise incident handling process and identify the required use of the online incident management system, live response data collection, full network packet capture, and forensic analysis tooling.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(1),IR-4(1),Automated Incident Handling Processes,Enhancement,"Document EEEEE’s application-specific incident handling procedure showing how incidents are raised, triaged, escalated, and recorded using the enterprise online incident management system",Keep the procedure limited to the application team’s operational steps and references to the enterprise-managed incident handling process.,Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(1),IR-4(1),Automated Incident Handling Processes,Enhancement,"Document how EEEEE will use enterprise-provided live response data collection, full network packet capture, and forensic analysis tooling during incident handling","State when the application team will request or invoke each tool, what information will be captured, and where the resulting records will be retained as evidence.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(1),IR-4(1),Automated Incident Handling Processes,Enhancement,Update EEEEE’s system security plan and system design documentation to reference the automated incident handling mechanisms used to support the incident handling process,"Record the enterprise incident management system and the supporting response, packet capture, and forensic tooling as inherited or integrated capabilities for the application.",Engineering Systems Team,3,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(1),IR-4(1),Automated Incident Handling Processes,Enhancement,Verify that EEEEE’s incident handling records demonstrate use of the enterprise incident management system and supporting forensic evidence during incidents,"Check a sample of incident records, response artefacts, and associated documentation to confirm the process is being supported by the required automated mechanisms.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(2),IR-4(2),Dynamic Reconfiguration,Enhancement,Identify the EEEEE components that can be dynamically reconfigured during incident response,"Record the application-relevant components and the inherited enterprise controls it depends on, limited to the control’s listed reconfiguration types where applicable.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(2),IR-4(2),Dynamic Reconfiguration,Enhancement,Document the EEEEE incident response procedures for dynamic reconfiguration,"Include the steps, approvals, and triggers for applying router rule changes, access control list updates, IDS/IPS parameter changes, and firewall or guard filter rule updates as part of incident handling.",Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(2),IR-4(2),Dynamic Reconfiguration,Enhancement,Update the EEEEE incident response plan and system security plan to include dynamic reconfiguration,"Reference the specific components, the reconfiguration actions, and the time frames required to achieve them during an incident.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(2),IR-4(2),Dynamic Reconfiguration,Enhancement,Confirm with Enterprise Cyber Security the mechanisms used to implement dynamic reconfiguration for EEEEE,Ensure the application’s incident handling process explicitly relies on the enterprise-provided network security and monitoring mechanisms for the listed reconfiguration types.,Enterprise Cyber Security,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(2),IR-4(2),Dynamic Reconfiguration,Enhancement,Test and record the EEEEE incident response reconfiguration process,Capture evidence that the documented dynamic reconfiguration steps can be executed within the defined time frames and retain the results with the system’s compliance records.,Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(3),IR-4(3),Continuity of Operations,Enhancement,Identify and document the classes of incidents applicable to EEEEE,"Record the enterprise-defined incident classes for this application: malfunctions due to design or implementation errors or omissions, targeted malicious attacks, and untargeted malicious attacks.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(3),IR-4(3),Continuity of Operations,Enhancement,Document the incident response actions EEEEE will take to maintain mission and business function continuity,"Capture the approved response actions for this application: orderly system degradation, system shutdown, fall back to manual mode or alternative technology, deceptive measures, alternate information flows, and operation in an under-attack reserved mode.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(3),IR-4(3),Continuity of Operations,Enhancement,Update the EEEEE incident response procedures to map each incident class to the required continuity action,Ensure the procedures show which response action is taken for each identified incident class and how the application continues operating during the incident.,Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(3),IR-4(3),Continuity of Operations,Enhancement,Update the EEEEE incident response plan and system security plan to reflect the continuity response arrangements,"Align the application’s documented response and continuity arrangements with the identified incident classes and response actions, including any relevant records or supporting documents.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(3),IR-4(3),Continuity of Operations,Enhancement,Confirm that the personnel responsible for EEEEE incident handling and information security understand and can execute the documented response actions,"Verify the application support and security personnel know when to invoke orderly degradation, shutdown, manual fallback, alternative technology, deceptive measures, alternate information flows, or reserved mode.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(4),IR-4(4),Information Correlation,Enhancement,"Locate Enterprise incident response policy, incident handling procedures, incident response plan and privacy plan for EEEEE and confirm the application’s responsibilities for correlating incident information and individual incident responses",Map the business application’s incident handling obligations to the enterprise-owned response process and identify the information sources and personnel involved in correlation.,Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(4),IR-4(4),Information Correlation,Enhancement,"Document EEEEE incident correlation procedures covering how incident reports, event records and response actions are to be linked to provide an organisation-wide view","Include the application-specific steps for collecting and correlating incident information with individual responses, aligned to the enterprise incident management process.",Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(4),IR-4(4),Information Correlation,Enhancement,"Define and record the incident and event correlation mechanisms used by EEEEE, including any SIEM integration, application logging and correlation report outputs","Describe how the application’s logs and reports support correlation of incident information and individual incident responses, and reference the supporting configuration settings and documentation.",Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(4),IR-4(4),Information Correlation,Enhancement,"Maintain EEEEE incident management correlation logs, event management correlation logs and associated audit records for incident handling activities","Ensure the application retains the records needed to show how incidents, events and responses were correlated during incident handling.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(4),IR-4(4),Information Correlation,Enhancement,"Produce and retain EEEEE incident management correlation reports, event management correlation reports and security information and event management reports for incident handling cases",Use the reports to demonstrate how incident information and individual responses were correlated to support an organisation-wide perspective.,Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(4),IR-4(4),Information Correlation,Enhancement,"Verify that EEEEE incident handling personnel, information security personnel and privacy personnel use the documented correlation process when managing incidents",Confirm the process is being followed in practice and that the relevant personnel are correlating incident information and individual responses as required.,Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(5),IR-4(5),Automatic Disabling of System,Enhancement,Document the configurable automatic-disable requirement for EEEEE in the system security plan and system design documentation,Record the defined security violations for this application and state that the system must automatically disable when those conditions are detected.,Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(5),IR-4(5),Automatic Disabling of System,Enhancement,Define the EEEEE incident-handling procedure for detecting and triggering automatic system disablement,"Describe the operational steps, decision points, and responsible roles for handling the configured security violations and disabling the application.",Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(5),IR-4(5),Automatic Disabling of System,Enhancement,Configure EEEEE to automatically disable the application when the defined security violations are detected,"Implement the application setting or integrated control that disables the system for cyber-attacks compromising integrity or exfiltrating information, and for serious software errors affecting missions.",Engineering Systems Team,8,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(5),IR-4(5),Automatic Disabling of System,Enhancement,Record the configured automatic-disable settings and supporting evidence for EEEEE,"Retain the relevant configuration values, design references, and implementation records needed to demonstrate the capability during assessment.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(5),IR-4(5),Automatic Disabling of System,Enhancement,Test EEEEE to confirm it automatically disables when the defined security violations are detected,Execute a verification exercise that demonstrates the configured capability works as intended and capture the results as evidence.,Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(6),IR-4(6),Insider Threats,Enhancement,Locate the enterprise incident response policy and incident handling procedures for insider threats and record EEEEE’s local compliance obligations,"Confirm the application team’s responsibilities for insider-threat incident handling, including escalation, evidence preservation, and reporting routes.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(6),IR-4(6),Insider Threats,Enhancement,Document EEEEE incident handling procedures for insider-threat incidents,"Cover detection, triage, containment, escalation, investigation support, recovery, and closure steps specific to the application and its supporting services.",Engineering Systems Team,6,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(6),IR-4(6),Insider Threats,Enhancement,Update EEEEE system security plan and system design documentation to describe insider-threat incident handling capability,"Include the application’s incident handling roles, dependencies on enterprise response services, logging/audit sources, and any system configuration settings that support incident handling.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(6),IR-4(6),Insider Threats,Enhancement,Configure and document EEEEE audit logging settings needed to support insider-threat incident handling,"Ensure the application records relevant user, administrator, and privileged activity needed for investigation and response, and retain the configuration evidence.",Engineering Systems Team,8,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(6),IR-4(6),Insider Threats,Enhancement,Collect and retain incident handling evidence for EEEEE,"Maintain records showing the application team can execute the procedures, including audit records, response records, and any test or exercise outputs relevant to insider-threat incidents.",Engineering Systems Team,3,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(7),IR-4(7),Insider Threats — Intra-organization Coordination,Enhancement,"Locate the enterprise incident response policy, procedures, incident response plan and insider threat programme documents applicable to EEEEE and confirm the application’s obligations for insider threat incident handling","Identify the enterprise-owned documents that define preparation, detection and analysis, containment, eradication and recovery expectations, and record the application-specific responsibilities that apply to EEEEE.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(7),IR-4(7),Insider Threats — Intra-organization Coordination,Enhancement,Update EEEEE’s system security plan to reference the coordinated insider threat incident handling arrangements and the organisational entities involved,"Document how EEEEE participates in insider threat incident handling and name the coordinating entities: senior agency information security officer, risk executive (function), senior agency official for privacy, legal counsel, human resources, procurement, personnel, physical security, mission/business owners, system owners and operations personnel.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(7),IR-4(7),Insider Threats — Intra-organization Coordination,Enhancement,Update EEEEE’s privacy plan and insider threat-related operating documents to reflect the coordinated incident handling process,"Ensure the application’s privacy and insider threat documentation shows how privacy, legal and security considerations are handled during insider threat incidents and how EEEEE supports the enterprise process.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(7),IR-4(7),Insider Threats — Intra-organization Coordination,Enhancement,Document EEEEE’s incident handling coordination procedure for insider threat events,"Set out the steps for notifying, engaging and working with the required organisational entities during preparation, detection and analysis, containment, eradication and recovery activities.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(7),IR-4(7),Insider Threats — Intra-organization Coordination,Enhancement,Assign EEEEE incident handling responsibilities to the relevant application and support personnel,"Record who in the Engineering Systems Team and related support roles is responsible for coordinating with enterprise security, privacy, legal, HR, procurement, personnel, physical security, mission/business owners, system owners and operations personnel during an insider threat incident.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(7),IR-4(7),Insider Threats — Intra-organization Coordination,Enhancement,Confirm EEEEE’s incident handling coordination records and supporting evidence are retained,"Keep the updated plans, procedures and role assignments as evidence that the application’s insider threat incident handling capability is coordinated across the required organisational entities.",Engineering Systems Team,1,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(8),IR-4(8),Correlation with External Organizations,Enhancement,Locate the Enterprise incident response policy and procedures for EEEEE and confirm the required coordination with external organisations,"Identify the approved enterprise documents that cover incident handling, external coordination, and information sharing for this application.",Engineering Systems Team,2,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(8),IR-4(8),Correlation with External Organizations,Enhancement,Document the external organisations with whom EEEEE incident information must be coordinated and shared,"Include DoD/coalition partners, US-CERT, CMMC assessment bodies, and managed service providers, and record the incident information to be shared: indicators, affected systems, severity, timelines, and remediation actions.",Engineering Systems Team,4,No,"",2026-06-25 21:48
app-005,EEEEE,IR,IR-4(8),IR-4(8),Correlation with External Organizations,Enhancement,Update the EEEEE incident response plan and system security plan to describe the process for correlating and sharing incident information with external organisations,"Set out when coordination occurs, what information is shared, and how cross-organisation incident awareness is achieved for this application.",Engineering Systems Team,4,No,"",2026-06-25 21:48
