Asset Key,Asset Name,Family,Control ID,Control Label,Control Title,Type,Implementation Action,Action Detail,Responsible Area,Estimated Hours,Completed,Action Notes,Generated At
app-005,EEEEE,CP,CP-2,CP-2,Contingency Plan,Control,"Submit the EEEEE contingency plan for review and approval by the CISO, the System Security Officer (SSO), and the Authorising Official (AO)",Obtain the required review and approval from the organisation-defined roles before the plan is treated as authoritative for the application.,Enterprise Cyber Security,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2,CP-2,Contingency Plan,Control,Protect the EEEEE contingency plan from unauthorised disclosure and modification,Store and share the plan only through approved access-controlled repositories or distribution methods so only authorised personnel can view or amend it.,Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2,CP-2,Contingency Plan,Control,Review the EEEEE contingency plan annually and after changes or contingency events,"Update the plan to reflect changes to the organisation, system, or operating environment, and incorporate lessons learned from testing, training, implementation, execution, or actual contingency activities.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2,CP-2,Contingency Plan,Control,"Communicate EEEEE contingency plan changes to the SOC Manager, NOC Manager, System Owner, and COOP Lead",Notify the organisation-defined key contingency personnel whenever the plan is updated so they can act on the latest approved version.,Engineering Systems Team,1,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(1),CP-2(1),Coordinate with Related Plans,Enhancement,Document EEEEE contingency plan development procedure to require coordination with related plans,"State how the application team will coordinate with owners of business continuity, disaster recovery, continuity of operations, crisis communications, cyber incident response, insider threat, breach response, critical infrastructure, and occupant emergency plans when developing or updating EEEEE contingency arrangements.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(1),CP-2(1),Coordinate with Related Plans,Enhancement,Map EEEEE contingency planning dependencies to the relevant related plans and their owners,Identify which organisational elements own the related plans that affect EEEEE and record the coordination points needed for each one.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(1),CP-2(1),Coordinate with Related Plans,Enhancement,Coordinate EEEEE contingency plan content with the personnel responsible for related plans,"Obtain input and alignment from the relevant plan owners so that EEEEE contingency planning is consistent with the business continuity, disaster recovery, incident response, crisis communications, and emergency arrangements that apply to the application.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(1),CP-2(1),Coordinate with Related Plans,Enhancement,Record evidence that EEEEE contingency plan development was coordinated with related plan owners,"Retain meeting notes, review comments, approvals, or other records showing the coordination that took place during contingency plan development or update.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(2),CP-2(2),Capacity Planning,Enhancement,"Review EEEEE contingency planning artefacts to confirm capacity planning covers information processing, telecommunications, and environmental support during contingency operations","Check the contingency plan, system security plan, and any capacity planning documents for EEEEE to ensure degraded-operation assumptions are explicitly addressed.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(2),CP-2(2),Capacity Planning,Enhancement,"Document the contingency-operation capacity requirements for EEEEE for information processing, telecommunications, and environmental support","Record the minimum capacity needed for EEEEE to continue essential functions in a degraded state, based on the system’s impact level and risk tolerance.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(2),CP-2(2),Capacity Planning,Enhancement,Update EEEEE contingency procedures to show how required capacity will be maintained during contingency operations,"Include the specific operational steps, dependencies, and fallback arrangements needed to sustain the documented capacity requirements.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(2),CP-2(2),Capacity Planning,Enhancement,Validate the EEEEE contingency plan and system security plan against the documented capacity requirements,Confirm the plans consistently reflect the capacity planning decisions and supporting records for contingency operations.,Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(3),CP-2(3),Resume Mission and Business Functions,Enhancement,Locate the Enterprise contingency planning policy and document how EEEEE will meet the requirement to resume essential mission and business functions within 24 hours of contingency plan activation,Capture the application-specific recovery objective for essential functions and record it in the EEEEE contingency planning artefacts.,Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(3),CP-2(3),Resume Mission and Business Functions,Enhancement,Document procedures for contingency operations and resumption of essential mission and business functions for EEEEE,"Include the steps, dependencies, and sequence needed to restore essential business processing within the 24-hour target after activation.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(3),CP-2(3),Resume Mission and Business Functions,Enhancement,"Update the EEEEE contingency plan, system security plan, and any related business impact assessment or privacy plan to reflect the 24-hour resumption objective for essential functions",Ensure the recovery requirement is consistently stated across the relevant system records and supporting documents.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(3),CP-2(3),Resume Mission and Business Functions,Enhancement,"Identify the personnel responsible for contingency planning, plan implementation, information security, privacy, and business function recovery for EEEEE",Record the named roles or individuals who will execute and support the resumption process and maintain the associated evidence.,Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(3),CP-2(3),Resume Mission and Business Functions,Enhancement,Validate the EEEEE resumption process against the documented contingency plan and supporting records,Confirm that the documented procedures and dependencies support resumption of essential mission and business functions within 24 hours of activation.,Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(5),CP-2(5),Continue Mission and Business Functions,Enhancement,Document a contingency plan for EEEEE that sets out how essential mission and business functions will continue with minimal or no loss of operational continuity,Include the arrangements needed to sustain continuity until full system restoration at the primary processing and/or storage sites.,Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(5),CP-2(5),Continue Mission and Business Functions,Enhancement,Document procedures for contingency operations for EEEEE,Cover the steps the Engineering Systems Team will follow to operate the application during a disruption and to support continued business functions.,Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(5),CP-2(5),Continue Mission and Business Functions,Enhancement,Document the business impact assessment for EEEEE,Record the essential mission and business functions supported by the application and the continuity requirements that drive the contingency arrangements.,Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(5),CP-2(5),Continue Mission and Business Functions,Enhancement,Document the primary and alternate processing and storage site arrangements relevant to EEEEE,Capture any site agreements or inherited enterprise arrangements that support continued operation and restoration of the application.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(5),CP-2(5),Continue Mission and Business Functions,Enhancement,Document the contingency plan test evidence for EEEEE,Retain test documentation and test results that demonstrate the contingency plan has been exercised for the application.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(5),CP-2(5),Continue Mission and Business Functions,Enhancement,Update the System Security Plan for EEEEE to reference the contingency planning arrangements and supporting records,"Ensure the SSP points to the contingency plan, procedures, business impact assessment, site arrangements, and test evidence used for the application.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(6),CP-2(6),Alternate Processing and Storage Sites,Enhancement,Document EEEEE contingency operations procedures for transferring essential mission and business functions to alternate processing and storage sites,Cover the steps needed to move essential functions with minimal or no loss of operational continuity and to sustain service until restoration at the primary site.,Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(6),CP-2(6),Alternate Processing and Storage Sites,Enhancement,Update the EEEEE contingency plan to include alternate processing and storage site arrangements and restoration back to the primary site,"Include the conditions for use, transfer approach, continuity measures, and return-to-primary arrangements for essential functions.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(6),CP-2(6),Alternate Processing and Storage Sites,Enhancement,Record the EEEEE business impact assessment inputs that identify essential mission and business functions and their alternate site requirements,"Capture the essential functions, recovery needs, and dependencies that drive the contingency transfer plan.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(6),CP-2(6),Alternate Processing and Storage Sites,Enhancement,Maintain the EEEEE system security plan with references to contingency operations and alternate site recovery arrangements,Ensure the system security plan reflects the documented contingency approach and supporting operational dependencies.,Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(6),CP-2(6),Alternate Processing and Storage Sites,Enhancement,Retain evidence of EEEEE contingency plan testing and test results for alternate processing and storage site transfer,Keep the test documentation and results that demonstrate the planned transfer can be executed with minimal operational loss.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(7),CP-2(7),Coordinate with External Service Providers,Enhancement,Review EEEEE contingency plan to include coordination requirements with external service providers,Ensure the plan explicitly reflects how external provider contingency arrangements support EEEEE contingency requirements and recovery needs.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(7),CP-2(7),Coordinate with External Service Providers,Enhancement,Document EEEEE contingency operations procedures that reference each relevant external service provider contingency arrangement,"Capture the operational steps for using provider recovery, fallback, support, and communication arrangements during a disruption.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(7),CP-2(7),Coordinate with External Service Providers,Enhancement,Obtain and record the contingency plans or equivalent recovery commitments from each external service provider supporting EEEEE,Collect the provider documents or contractual recovery commitments needed to evidence coordination and alignment with EEEEE contingency requirements.,Enterprise Procurement & Supplier Management,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(7),CP-2(7),Coordinate with External Service Providers,Enhancement,Update EEEEE service level agreements or supplier records to include contingency requirements and coordination points,"Ensure supplier obligations cover recovery support, notification, escalation, and any dependencies needed for EEEEE contingency requirements to be satisfied.",Enterprise Procurement & Supplier Management,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(7),CP-2(7),Coordinate with External Service Providers,Enhancement,Validate that EEEEE contingency plan requirements are satisfied by the combined internal and external contingency arrangements,"Check that the application contingency plan, supporting records, and provider arrangements collectively cover the required recovery and continuity needs.",Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(8),CP-2(8),Identify Critical Assets,Enhancement,Identify and record the critical system assets for EEEEE that support essential mission and business functions,"Use the system security plan, business impact assessment, contingency plan and any relevant records to capture the application’s critical technical and operational assets, including supporting components, services, procedures and personnel.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(8),CP-2(8),Identify Critical Assets,Enhancement,Update the contingency plan for EEEEE to include the identified critical system assets and their role in contingency operations,Ensure the plan shows which assets are essential to continued operation during disruption and how they support contingency operations for the application.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(8),CP-2(8),Identify Critical Assets,Enhancement,Update the business impact assessment for EEEEE to reflect the criticality of the identified system assets,Document the assets that are essential to mission and business functions so they can be prioritised for continuity and resource allocation.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-2(8),CP-2(8),Identify Critical Assets,Enhancement,Update the system security plan for EEEEE to reference the critical system assets and related supporting records,Align the SSP with the identified critical assets and ensure the supporting documentation is traceable and available for assessment.,Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Document EEEEE contingency training procedures for system users by role and responsibility,"Define how training content is tailored for users, system administrators, and organisational officials in line with the contingency plan and the roles they hold for EEEEE.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Map EEEEE contingency roles and responsibilities to the required training content,"Identify the contingency roles for EEEEE and specify the minimum training topics each role must receive, including reporting arrangements, alternate site setup, and off-site mission-essential functions where applicable.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Deliver contingency training to EEEEE system users within 30 days of assuming a contingency role or responsibility,Ensure personnel assigned contingency duties receive the role-specific training required by the control within the stated time period.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Deliver contingency training to EEEEE system users annually thereafter,Provide recurring role-based contingency training to all relevant EEEEE personnel at the required annual frequency.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Review and update EEEEE contingency training content quarterly,"Refresh the training material to reflect lessons learned, audit or assessment findings, security incidents or breaches, and changes to applicable laws, directives, regulations, policies, standards, or guidelines.",Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Update EEEEE contingency training content following contingency plan tests or exercises and lessons learned,"Incorporate outcomes from tests, exercises, and subsequent lessons learned sessions into the training curriculum and material for EEEEE.",Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3,CP-3,Contingency Training,Control,Maintain EEEEE contingency training records,"Keep evidence of who received role-based contingency training, when it was delivered, and which version of the training content was used.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(1),CP-3(1),Simulated Events,Enhancement,Review EEEEE contingency training procedure to require simulated events in training delivery,"Ensure the procedure explicitly covers simulated cyber-attacks, ransomware, facility disruption, and hardware or software failure scenarios for personnel with contingency responsibilities.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(1),CP-3(1),Simulated Events,Enhancement,Update EEEEE contingency training curriculum and training material to include simulated event scenarios,Map the scenarios to the application’s contingency response needs and ensure the material supports personnel in practising crisis response.,Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(1),CP-3(1),Simulated Events,Enhancement,Document EEEEE contingency plan references to the simulated event training approach,Record how simulated events are incorporated into contingency training for the application and link this to the relevant contingency planning artefacts and system security plan.,Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(1),CP-3(1),Simulated Events,Enhancement,Conduct EEEEE contingency training using simulated events for relevant personnel,"Deliver the training to personnel with contingency planning, plan implementation, training, and information security responsibilities using realistic simulated event exercises.",Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(1),CP-3(1),Simulated Events,Enhancement,Retain EEEEE contingency training records and exercise evidence,"Keep attendance, scenario materials, and any exercise outputs as evidence that simulated events were incorporated into contingency training.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(2),CP-3(2),Mechanisms Used in Training Environments,Enhancement,Review the contingency training procedure for EEEEE to require use of operational mechanisms in training scenarios,"Ensure the procedure states that actual mission and business processes, systems, or facilities are used where appropriate to create more realistic contingency training environments.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(2),CP-3(2),Mechanisms Used in Training Environments,Enhancement,Update the contingency plan for EEEEE to describe the mechanisms used in operations that will be employed during contingency training,"Record the specific operational processes, systems, or facilities that can be used to generate simulated events and improve training realism.",Engineering Systems Team,3,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(2),CP-3(2),Mechanisms Used in Training Environments,Enhancement,Update the contingency training curriculum and material for EEEEE to incorporate operationally realistic training scenarios,Align the curriculum and training material with the contingency training procedure and include scenarios that use actual operational mechanisms where authorised.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-3(2),CP-3(2),Mechanisms Used in Training Environments,Enhancement,Record evidence of contingency training for EEEEE showing that operational mechanisms were used in the training environment,"Retain attendance, exercise records, scenario descriptions, and any supporting artefacts that demonstrate the training environment used operational mechanisms as required.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4,CP-4,Contingency Plan Testing,Control,Locate the Enterprise contingency planning policy and procedures for contingency plan testing and apply them to EEEEE,"Confirm the business application’s obligations for testing frequency, approved test types, review, and corrective action handling.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4,CP-4,Contingency Plan Testing,Control,Document EEEEE contingency plan testing arrangements in the system security plan and contingency plan,"Record the quarterly testing requirement and the approved test methods: checklist review, walk-through, parallel test, tabletop exercise, and full interrupt simulation.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4,CP-4,Contingency Plan Testing,Control,Test the EEEEE contingency plan quarterly using the approved test methods,"Carry out checklist review, walk-through, and parallel test activities, and use tabletop exercise and full interrupt simulation where required to determine readiness to execute the plan.",Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4,CP-4,Contingency Plan Testing,Control,Record EEEEE contingency plan test documentation and results,"Capture the test date, method used, participants, observed weaknesses, operational effects, and any issues identified during the test.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4,CP-4,Contingency Plan Testing,Control,Review EEEEE contingency plan test results and determine plan effectiveness,Assess whether the test results show the plan is effective and whether the plan is ready to be executed.,Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4,CP-4,Contingency Plan Testing,Control,Initiate corrective actions for EEEEE contingency plan weaknesses identified during testing,"Create and track remediation actions for any deficiencies found, using the organisation’s agreed corrective action process.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(1),CP-4(1),Coordinate with Related Plans,Enhancement,Identify the organisational elements responsible for related plans that apply to EEEEE,"Confirm which enterprise or business-unit teams own any relevant business continuity, disaster recovery, continuity of operations, crisis communications, critical infrastructure, cyber incident response, or occupant emergency plans for this application.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(1),CP-4(1),Coordinate with Related Plans,Enhancement,Coordinate EEEEE contingency plan testing with the identified plan owners,Arrange testing activities so the application’s contingency plan tests are aligned with the responsible elements for related plans and their testing schedules.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(1),CP-4(1),Coordinate with Related Plans,Enhancement,Record contingency plan testing coordination for EEEEE in the relevant compliance evidence set,"Retain the test plan, invitations, attendance, and any correspondence showing coordination with the elements responsible for related plans.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(2),CP-4(2),Alternate Processing Site,Enhancement,Locate the contingency planning policy and procedures for EEEEE and confirm the alternate processing site testing requirements are reflected in the application’s contingency arrangements,"Use the enterprise-approved policy and the application’s existing contingency plan, procedures, and supporting records as the basis for the test approach.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(2),CP-4(2),Alternate Processing Site,Enhancement,"Update the contingency plan for EEEEE to include testing at the alternate processing site and the personnel, resources, and capabilities to be exercised",Ensure the plan covers familiarisation with the alternate site and evaluation of its ability to support contingency operations.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(2),CP-4(2),Alternate Processing Site,Enhancement,Plan and execute an alternate processing site contingency test for EEEEE with the relevant contingency and information security personnel,Carry out the test on-site at the alternate processing site so personnel can experience the facility and available resources and assess operational capability.,Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(2),CP-4(2),Alternate Processing Site,Enhancement,Record the contingency plan test results and any vulnerabilities or refinements identified during the alternate processing site visit for EEEEE,"Capture the test documentation, outcomes, and any required updates to the contingency plan arising from the site visit.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(3),CP-4(3),Automated Testing,Enhancement,Locate the Enterprise contingency planning policy and procedures for contingency plan testing and confirm EEEEE is in scope,Identify the approved enterprise requirements that govern contingency plan testing for this application and record the applicable obligations for EEEEE.,Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(3),CP-4(3),Automated Testing,Enhancement,Document EEEEE contingency plan test procedures that use automated mechanisms,"Define how automated contingency plan test orchestration will be carried out for EEEEE using CI/CD pipelines, infrastructure-as-code, and scripted failover drills.",Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(3),CP-4(3),Automated Testing,Enhancement,Update the EEEEE contingency plan to include automated testing arrangements,Ensure the contingency plan explicitly reflects the automated mechanisms used to test the plan and the scenarios they will exercise.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(3),CP-4(3),Automated Testing,Enhancement,Execute a contingency plan test for EEEEE using automated mechanisms,Run the planned automated contingency plan test for EEEEE in a realistic environment and capture the test execution evidence.,Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(3),CP-4(3),Automated Testing,Enhancement,Record the contingency plan test results and supporting evidence for EEEEE,"Retain the test documentation, results, and any related records required to demonstrate that the contingency plan was tested using automated mechanisms.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(3),CP-4(3),Automated Testing,Enhancement,Update the EEEEE system security plan with contingency plan testing details,"Reflect the automated testing approach, test occurrence, and outcome in the system security plan and any linked compliance records.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(4),CP-4(4),Full Recovery and Reconstitution,Enhancement,Review EEEEE contingency plan to ensure it includes full recovery to a known state and full reconstitution of the system,"Confirm the plan explicitly covers recovery activities and post-recovery reconstitution activities for EEEEE, including return to fully operational state.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(4),CP-4(4),Full Recovery and Reconstitution,Enhancement,Document EEEEE system state information required to restore the application to a known state,"Record the hardware, software and data state information needed to support recovery and reconstitution testing for the production application.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(4),CP-4(4),Full Recovery and Reconstitution,Enhancement,Update EEEEE recovery and reconstitution procedures to include the steps needed to restore the application to a known state,Ensure the procedures cover both recovery of mission and business functions and reconstitution back to fully operational status.,Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(4),CP-4(4),Full Recovery and Reconstitution,Enhancement,Execute a contingency plan test for EEEEE that includes full recovery to a known state and full reconstitution,Carry out the test using the documented recovery and reconstitution procedures and the preserved system state information.,Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(4),CP-4(4),Full Recovery and Reconstitution,Enhancement,Record EEEEE contingency plan test results and evidence showing recovery and reconstitution were completed,"Capture the test outcome, including confirmation that the application was restored to the known state and returned to operational use.",Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(5),CP-4(5),Self-challenge,Enhancement,Locate the enterprise contingency planning policy and document how EEEEE will comply with its self-challenge testing requirements,"Capture the application-specific obligations for disruptive testing against the on-prem production network services and critical application servers, including the approved scope and constraints.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(5),CP-4(5),Self-challenge,Enhancement,Document EEEEE contingency plan procedures for recovery and reconstitution after controlled disruption,Include the steps needed to restore the application and its supporting services following simulated cyber-attacks and service disruptions.,Engineering Systems Team,6,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(5),CP-4(5),Self-challenge,Enhancement,Update the EEEEE contingency plan and system security plan to include automated simulated cyber-attacks and controlled service disruptions,Record the use of bandwidth degradation and temporary privilege restriction as the approved mechanisms for disrupting the production environment during testing.,Engineering Systems Team,4,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(5),CP-4(5),Self-challenge,Enhancement,Define and assign personnel responsibilities for contingency plan testing and recovery for EEEEE,"Identify the business-unit personnel who will execute testing, recovery, reconstitution, and security oversight for the application.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(5),CP-4(5),Self-challenge,Enhancement,Execute and record self-challenge tests against EEEEE using approved disruption mechanisms,Carry out the authorised automated simulated cyber-attacks and controlled service disruptions against the on-prem production network services and critical application servers.,Engineering Systems Team,8,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-4(5),CP-4(5),Self-challenge,Enhancement,Capture and retain contingency plan test documentation and test results for EEEEE,"Keep evidence of the test scenarios, disruption methods used, observed impacts, recovery actions, and outcomes for assessment purposes.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-6,CP-6,Alternate Storage Site,Control,Locate the enterprise contingency planning policy and document how EEEEE complies with alternate storage site requirements,"Capture the application-specific obligations for backup storage, retrieval, access rules, and recovery expectations in EEEEE’s support documentation.",Engineering Systems Team,2,No,"",2026-06-25 21:15
app-005,EEEEE,CP,CP-6,CP-6,Alternate Storage Site,Control,Document EEEEE’s alternate storage site arrangements in the contingency plan and system security plan,"Record the geographically distinct storage location or inherited enterprise alternate site used for backup copies, including the controls relied upon for availability and recovery.",Engineering Systems Team,4,No,"",2026-06-25 21:15
